"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00014765","PROVIDENCE, RI US","2010-08-09","4.0"," 1547"," 1439","0.0","0.0","0.0",,"33.9","21.1",,"  200","  190","0.0","8.9","10.7","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-10","2.5"," 1522"," 1522","1.0","0.0","0.0",,"30.6","21.7",,"  170","  170","0.0","6.7","7.6","    1",,,,"    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-11","3.1"," 0847"," 0925","0.0","0.0","0.0",,"30.6","20.0",,"   30","   40","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-12","2.7"," 1525"," 1524","0.0","0.0","0.0",,"27.8","18.9",,"  180","  180","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-13","3.0"," 1214"," 0810","0.0","0.0","0.0",,"27.2","16.7",,"   70","   50","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-14","2.4"," 1337"," 1616","0.0","0.0","0.0",,"26.1","13.3",,"  180","  150","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-15","3.3"," 1506"," 1316","0.0","0.0","0.0",,"25.0","14.4",,"  150","  140","0.0","8.0","10.7",,,,,"    1",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-16","4.3"," 1536"," 1535","2.0","0.0","0.0",,"27.2","20.0",,"  200","  200","0.0","9.4","11.2","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-17","3.1"," 0034"," 0023","0.0","0.0","0.0",,"31.7","22.8",,"  230","  210","0.0","6.7","8.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-18","1.7"," 1646"," 1648","0.0","0.0","0.0",,"28.3","18.9",,"  180","  180","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-19","2.4"," 1415"," 1419","0.0","0.0","0.0",,"30.6","16.1",,"  160","  170","0.0","7.2","9.4",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-20","3.3"," 1252"," 1228","0.0","0.0","0.0",,"31.7","17.8",,"  310","  310","0.0","7.2","13.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-21","2.6"," 1413"," 1412","0.0","0.0","0.0",,"26.7","15.0",,"  160","  160","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-22","3.2"," 2238"," 2237","36.1","0.0","0.0",,"21.7","20.0",,"  120","  120","0.0","9.4","11.6","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-23","7.6"," 1739"," 1738","8.9","0.0","0.0",,"20.6","16.7",,"   30","   40","0.0","12.5","17.0","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-24","6.8"," 0125"," 0124","7.9","0.0","0.0",,"17.8","16.1",,"   40","   40","0.0","11.6","16.1","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-25","4.8"," 0853"," 0852","5.8","0.0","0.0",,"22.2","17.2",,"  350","  350","0.0","9.8","13.4","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-26","3.6"," 1256"," 1441","0.0","0.0","0.0",,"28.3","16.7",,"  290","  260","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-27","3.0"," 1308"," 1306","0.0","0.0","0.0",,"26.1","15.0",,"  290","  270","0.0","7.2","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-28","2.3"," 1044"," 1121","0.0","0.0","0.0",,"27.8","12.8",,"   20","  360","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-29","3.2"," 1008"," 1007","0.0","0.0","0.0",,"33.9","16.7",,"  350","  360","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-30","2.8"," 0838"," 0834","0.0","0.0","0.0",,"32.2","18.3",,"  360","  360","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-08-31","2.6"," 1433"," 1525","0.0","0.0","0.0",,"34.4","20.6",,"  290","  300","0.0","6.7","9.8",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-01","2.3"," 1517"," 1139","0.0","0.0","0.0",,"35.0","21.1",,"  270","  240","0.0","5.8","10.3",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-02","3.2"," 1611"," 1634","0.0","0.0","0.0",,"33.9","21.7",,"  220","  240","0.0","8.9","10.3",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-03","3.4"," 1921"," 2112","25.1","0.0","0.0",,"26.7","21.1",,"   40","  360","0.0","8.0","10.3","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-04","6.3"," 1348"," 1348","0.0","0.0","0.0",,"27.2","17.2",,"  250","  240","0.0","12.5","16.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-05","4.1"," 1358"," 1403","0.0","0.0","0.0",,"23.9","13.3",,"  230","  260","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-06","2.7"," 1629"," 1437","0.0","0.0","0.0",,"25.0","11.1",,"  200","  200","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-07","4.4"," 1603"," 1436","0.0","0.0","0.0",,"28.3","17.2",,"  200","  220","0.0","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-08","4.4"," 1718"," 1717","0.0","0.0","0.0",,"28.9","16.1",,"  310","  300","0.0","9.4","14.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-09","4.4"," 1204"," 1407","0.0","0.0","0.0",,"22.8","15.0",,"  310","  280","0.0","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-10","4.3"," 0834"," 0839","0.0","0.0","0.0",,"21.7","14.4",,"  320","  350","0.0","8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-11","3.0"," 1244"," 1149","0.0","0.0","0.0",,"23.3","12.2",,"   40","   30","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-12","2.8"," 1243"," 1302","0.0","0.0","0.0",,"18.9","11.1",,"   60","   60","0.0","6.3","7.6",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-13","2.4"," 1436"," 1438","0.0","0.0","0.0",,"19.4","13.9",,"  190","  180","0.0","7.2","8.0",,,,,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-14","3.1"," 1636"," 1648","0.0","0.0","0.0",,"26.1","13.3",,"  320","  300","0.0","7.2","9.4","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-15","3.9"," 1336"," 1316","0.0","0.0","0.0",,"21.7","11.1",,"  320","  320","0.0","8.0","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-16","4.5"," 2328"," 2332","11.9","0.0","0.0",,"20.6","8.9",,"  210","  200","0.0","11.2","15.6","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-17","3.6"," 0028"," 0027","8.9","0.0","0.0",,"24.4","12.2",,"  190","  180","0.0","10.3","13.4","    1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-18","1.6"," 1658"," 0917","0.0","0.0","0.0",,"20.6","12.2",,"  170","   80","0.0","4.0","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-19","2.2"," 1511"," 1511","0.0","0.0","0.0",,"23.9","11.1",,"  150","  150","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-20","5.5"," 1556"," 1411","0.0","0.0","0.0",,"22.8","12.8",,"   10","   10","0.0","10.3","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-21","3.4"," 1619"," 1619","0.0","0.0","0.0",,"21.7","8.9",,"  200","  200","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-22","4.3"," 1054"," 1124","0.0","0.0","0.0",,"28.3","16.1",,"  250","  230","0.0","8.9","10.7",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-23","2.4"," 1605"," 1015","0.0","0.0","0.0",,"25.0","15.0",,"  160","   40","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-24","3.8"," 1052"," 1051","0.0","0.0","0.0",,"26.7","15.0",,"  210","  210","0.0","7.2","9.4","    1",,,,,,,,,,,"    1","    1",,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-25","4.8"," 1408"," 1402","0.0","0.0","0.0",,"31.1","18.9",,"  240","  220","0.0","9.4","11.6","    1",,,,,,"    1","    1",,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-26","4.7"," 1622"," 1618","0.0","0.0","0.0",,"22.8","15.6",,"   40","   40","0.0","8.9","11.6","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-27","3.4"," 0132"," 1136","1.5","0.0","0.0",,"18.3","15.6",,"   40","   40","0.0","5.8","6.7","    1","    1",,,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-28","5.7"," 1512"," 1531","11.9","0.0","0.0",,"25.0","17.8",,"  180","  190","0.0","11.2","15.6","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-29","3.5"," 1336"," 1336","0.0","0.0","0.0",,"27.8","18.9",,"  220","  240","0.0","8.0","10.3","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-09-30","5.7"," 1818"," 2346","1.0","0.0","0.0",,"26.1","19.4",,"  180","  180","0.0","10.7","14.8","    1","    1",,,"    1",,,,"    1",,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-01","6.8"," 0930"," 0939","9.9","0.0","0.0",,"26.1","14.4",,"  180","  180","0.0","13.4","17.0","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-02","4.2"," 0929"," 0921","0.0","0.0","0.0",,"20.0","11.1",,"  310","  310","0.0","7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-03","6.1"," 1541"," 1540","0.5","0.0","0.0",,"15.6","8.3",,"   20","   20","0.0","10.3","12.5",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-04","7.6"," 1352"," 1040","3.3","0.0","0.0",,"17.2","11.7",,"   50","   50","0.0","13.0","16.1","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-05","4.9"," 0656"," 0655","4.8","0.0","0.0",,"16.1","13.3",,"   40","   40","0.0","10.7","13.4","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-06","3.3"," 0844"," 1415","36.6","0.0","0.0",,"16.7","9.4",,"   50","  270","0.0","8.0","9.8","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-07","4.3"," 1340"," 1339","0.0","0.0","0.0",,"19.4","8.9",,"  280","  270","0.0","10.3","14.3",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-08","4.7"," 1205"," 1347","0.0","0.0","0.0",,"22.8","8.9",,"  260","  290","0.0","9.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-09","3.2"," 1057"," 1358","0.0","0.0","0.0",,"20.0","6.7",,"  340","  340","0.0","8.0","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-10","3.0"," 1445",,"0.0","0.0","0.0",,"19.4","4.4",,"  220",,"0.0","6.3",,,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-11","2.6"," 1130"," 1257","0.0","0.0","0.0",,"21.7","10.0",,"  260","  290","0.0","7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-12","2.5"," 0825"," 1252","0.0","0.0","0.0",,"19.4","8.9",,"  350","  350","0.0","5.4","6.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-13","2.2"," 1423"," 1448","0.0","0.0","0.0",,"17.8","6.1",,"  180","  140","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-14","3.0"," 2357"," 2351","16.3","0.0","0.0",,"17.2","5.6",,"   40","   40","0.0","9.4","11.6","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-15","8.3"," 1342"," 1210","23.1","0.0","0.0",,"14.4","8.9",,"  240","  270","0.0","13.4","17.0","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-16","7.2"," 0956"," 1000","0.0","0.0","0.0",,"15.6","7.8",,"  320","  320","0.0","13.4","18.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-17","4.4"," 1354"," 1354","0.0","0.0","0.0",,"19.4","5.6",,"  290","  280","0.0","9.4","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-18","3.4"," 1429"," 1345","0.0","0.0","0.0",,"16.7","6.1",,"  270","  250","0.0","8.0","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-19","2.0"," 1419"," 1343","0.0","0.0","0.0",,"16.1","5.6",,"  310","  230","0.0","5.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-20","1.8"," 1349"," 1513","0.0","0.0","0.0",,"17.2","6.1",,"  190","  190","0.0","6.3","7.2","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-21","3.4"," 1435"," 1433","4.3","0.0","0.0",,"16.7","3.9",,"  290","  290","0.0","13.9","20.1","    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-22","5.1"," 1425"," 1424","0.0","0.0","0.0",,"10.6","2.2",,"  270","  270","0.0","10.7","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-23","3.4"," 1236"," 1235","0.0","0.0","0.0",,"16.1","1.1",,"  290","  280","0.0","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-24","1.4"," 0201"," 0200","0.0","0.0","0.0",,"11.7","7.2",,"   40","   40","0.0","5.4","5.8",,,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-25","3.4"," 2350"," 2249","0.0","0.0","0.0",,"20.6","10.0",,"  200","  200","0.0","10.7","14.8","    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-26","4.8"," 0012"," 0011","1.0","0.0","0.0",,"23.9","16.7",,"  200","  200","0.0","10.3","15.6","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-27","5.5"," 1214"," 1214","2.3","0.0","0.0",,"21.7","19.4",,"  200","  200","0.0","9.4","12.5","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-28","3.9"," 1221"," 1459","0.0","0.0","0.0",,"25.0","12.8",,"  220","  210","0.0","8.9","11.2","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-29","4.0"," 1526"," 1802","0.0","0.0","0.0",,"15.0","6.1",,"  290","  290","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-30","5.2"," 1252"," 1251","0.0","0.0","0.0",,"14.4","3.9",,"  240","  240","0.0","10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-10-31","4.3"," 1244"," 1243","0.0","0.0","0.0",,"15.6","3.3",,"  290","  280","0.0","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-01","4.1"," 1036"," 1036","0.0","0.0","0.0",,"10.6","0.6",,"  360","  350","0.0","8.0","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-02","3.0"," 0932"," 0920","0.0","0.0","0.0",,"10.0","0.0",,"   20","   10","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-03","1.5"," 1441"," 1441","0.0","0.0","0.0",,"11.1","-2.2",,"  160","  160","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-04","3.1"," 1200"," 1200","25.9","0.0","0.0",,"12.2","2.8",,"   60","   60","0.0","8.9","11.2","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-05","3.8"," 1201"," 1221","8.6","0.0","0.0",,"16.7","7.8",,"  210","  230","0.0","10.3","13.4","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-06","3.3"," 2205"," 2205","0.0","0.0","0.0",,"11.1","6.1",,"  360","   10","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-07","5.7"," 1824"," 2344","0.5","0.0","0.0",,"7.8","3.9",,"  340","  310","0.0","8.9","11.6",,,"    1","    1","    1",,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-08","7.3"," 1035"," 1033","21.1","3.0","0.0",,"8.9","1.7",,"   10","   20","0.0","18.3","23.7","    1",,,"    1","    1",,,,,,,,"    1",,"    1",,"    1",,,,
"USW00014765","PROVIDENCE, RI US","2010-11-09","7.7"," 1111"," 2220","2.0","0.0","0.0",,"13.3","8.3",,"   10","   10","0.0","11.6","14.8","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-10","7.7"," 1121"," 0334","0.0","0.0","0.0",,"10.0","6.7",,"   20","   10","0.0","10.7","16.1","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-11","6.5"," 0036"," 0036","0.0","0.0","0.0",,"10.6","5.0",,"   30","   30","0.0","11.6","14.8",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-12","4.7"," 1157"," 1309","0.0","0.0","0.0",,"16.1","4.4",,"   20","   30","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-13","2.4"," 1244"," 1234","0.0","0.0","0.0",,"18.9","4.4",,"  360","   10","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-14","2.8"," 1332"," 1331","0.0","0.0","0.0",,"15.0","1.7",,"   60","   60","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-15","2.1"," 1928"," 1133","0.0","0.0","0.0",,"13.9","6.7",,"   20","   60","0.0","4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-16","1.7"," 2311"," 2252","1.3","0.0","0.0",,"13.3","8.9",,"  100","  120","0.0","4.5","6.3","    1",,,,"    1",,"    1","    1",,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-17","7.1"," 1414"," 1255","36.8","0.0","0.0",,"17.8","10.0",,"  230","  230","0.0","13.4","19.2","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-18","4.6"," 0016"," 0016","0.0","0.0","0.0",,"12.2","5.6",,"  280","  280","0.0","13.9","19.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-19","3.4"," 1144"," 1207","0.0","0.0","0.0",,"7.8","-1.1",,"  320","  330","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-20","4.2"," 1842"," 1841","0.0","0.0","0.0",,"11.7","-1.7",,"  310","  310","0.0","9.4","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-21","2.8"," 1009"," 1054","0.0","0.0","0.0",,"5.6","-0.6",,"   30","   30","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-22","3.4"," 1444"," 1412","0.0","0.0","0.0",,"15.6","2.8",,"  220","  220","0.0","8.9","11.6",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-23","3.3"," 2334"," 2212","0.0","0.0","0.0",,"17.8","7.2",,"  290","  300","0.0","10.3","13.9","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-24","6.7"," 1419"," 1451","0.0","0.0","0.0",,"10.0","1.7",,"  310","  310","0.0","11.6","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-25","2.5"," 1053"," 0829","0.0","0.0","0.0",,"5.6","-2.2",,"  310","  280","0.0","6.3","9.4",,,,,"    1",,,,,,,,"    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-26","3.0"," 1046"," 1045","3.3","0.0","0.0",,"12.2","-1.7",,"  270","  260","0.0","8.9","12.5","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-27","4.3"," 1429"," 1429","0.0","0.0","0.0",,"6.1","-2.2",,"  260","  260","0.0","10.3","13.9",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014765","PROVIDENCE, RI US","2010-11-28","3.0"," 0235"," 1124","0.0","0.0","0.0",,"6.7","-2.8",,"  300","  350","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-29","1.5"," 1512"," 1519","0.0","0.0","0.0",,"8.9","-2.8",,"  160","  160","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-11-30","2.2"," 1049"," 1053","0.0","0.0","0.0",,"8.9","-2.2",,"  160","  160","0.0","6.7","8.9","    1",,,,,,,,,,,,"    1",,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-01","6.3"," 1843"," 1843","15.7","0.0","0.0",,"14.4","6.7",,"  150","  150","0.0","14.8","21.0","    1",,,,"    1",,,,,,,"    1","    1",,"    1",,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-02","4.2"," 1245"," 1245","0.0","0.0","0.0",,"7.2","0.6",,"  270","  270","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-03","4.1"," 1218"," 1214","0.0","0.0","0.0",,"4.4","0.6",,"  330","  300","0.0","7.2","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-04","4.3"," 1244"," 1449","0.0","0.0","0.0",,"5.0","-1.1",,"  290","  280","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-05","4.2"," 1726"," 1714","0.0","0.0","0.0",,"2.2","-3.9",,"  290","  290","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-06","6.4"," 1220"," 1123","0.0","0.0","0.0",,"0.6","-3.9",,"  260","  290","0.0","12.5","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-07","5.8"," 1010"," 1959","0.0","0.0","0.0",,"2.8","-3.9",,"  260","  290","0.0","10.3","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-08","5.6"," 1039"," 1111","0.0","0.0","0.0",,"0.0","-5.6",,"  280","  290","0.0","11.6","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-09","4.7"," 1203"," 1520","0.0","0.0","0.0",,"-2.2","-8.9",,"  270","  290","0.0","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","2010-12-10","1.1"," 1627"," 1626","0.0","0.0","0.0",,"-2.2","-11.7",,"  200","  200","0.0","3.1","4.0",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014765","PROVIDENCE, RI US","2010-12-11","1.3"," 1009"," 1007","0.0","0.0","0.0",,"8.9","-4.4",,"  250","  260","0.0","5.8","7.2",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014765","PROVIDENCE, RI US","2010-12-12","5.7"," 2126"," 2116","69.6","0.0","0.0",,"12.8","-2.8",,"  140","  160","0.0","14.3","20.6","    1",,,,"    1",,,,,,,"    1",,,"    1",,,,,,
